# case	id kind role ordinal parents locator (explicit) or digest (corpus)
corpus_99_alternate	digest 104 1acc0f8f3f05a498844e4f70be7b7334d49962d1ed4a024c585d673ee6220dc4
corpus_100	digest 104 849b597eea5d897529b39b1f6737fc339a4a8a476140b972adcda988463dd845
corpus_100_alternate	digest 104 849b597eea5d897529b39b1f6737fc339a4a8a476140b972adcda988463dd845
corpus_101	digest 116 86f5963e6fcfa712afd556d49147d23d0e4ebf143e7611ed736d79e4aaaa94b1
corpus_101_alternate	digest 116 86f5963e6fcfa712afd556d49147d23d0e4ebf143e7611ed736d79e4aaaa94b1
corpus_102	digest 116 81275c1bfa76399aeaa65f788113ed3121d5bea789994f24eed75c5bb104a6ad
corpus_102_alternate	digest 116 81275c1bfa76399aeaa65f788113ed3121d5bea789994f24eed75c5bb104a6ad
corpus_103	digest 128 e88dc684364c0a70e92b8a7a403854899fe81831d714146c8ed92ad8fe7f3273
corpus_103_alternate	digest 128 e88dc684364c0a70e92b8a7a403854899fe81831d714146c8ed92ad8fe7f3273
corpus_104	digest 50 1466a835015de1ec3611e590fa6bb814b4a10ef6679c46b88f3e067b416b1cfd
corpus_104_alternate	digest 50 1466a835015de1ec3611e590fa6bb814b4a10ef6679c46b88f3e067b416b1cfd
corpus_105	digest 62 d2c2f822421b62f3c1b38f6a0f225fe9e0f9fcf69d724481d7e9c3d09f4435e2
corpus_105_alternate	digest 62 d2c2f822421b62f3c1b38f6a0f225fe9e0f9fcf69d724481d7e9c3d09f4435e2
corpus_106	digest 62 6cbceddef70842177cecc2ce84e23985a55f3bb04e98a407fd894c79bc44aefb
corpus_106_alternate	digest 62 6cbceddef70842177cecc2ce84e23985a55f3bb04e98a407fd894c79bc44aefb
corpus_107	digest 74 d57876d96b16e3bb3911e393eb7843515ab3fd78f7c68b018c6b719dd06ce2a7
corpus_107_alternate	digest 74 d57876d96b16e3bb3911e393eb7843515ab3fd78f7c68b018c6b719dd06ce2a7
corpus_108	digest 74 4a31fc261e2f540a9f7dec695ddc7f30cc022441cf02f9b7bb081aadd70890f6
corpus_108_alternate	digest 74 4a31fc261e2f540a9f7dec695ddc7f30cc022441cf02f9b7bb081aadd70890f6
corpus_109	digest 86 afecafe253fe067edc609bb949d7f18572cb6dcae20b217e90ca534132e8bf9b
corpus_109_alternate	digest 86 afecafe253fe067edc609bb949d7f18572cb6dcae20b217e90ca534132e8bf9b
corpus_110	digest 86 df3766901fe49c42b1a3c59405a6b793b0bc0c52dd9601eb4ec8afe4909d1a4c
corpus_110_alternate	digest 86 df3766901fe49c42b1a3c59405a6b793b0bc0c52dd9601eb4ec8afe4909d1a4c
corpus_111	digest 98 be4bab1aa428ac79b38adc4ddec3d02c5953e27e6387304580c60ad467f0bb40
corpus_111_alternate	digest 98 be4bab1aa428ac79b38adc4ddec3d02c5953e27e6387304580c60ad467f0bb40
corpus_112	digest 98 3d478c4c6f1f3a646574a4c668c193c352eda41d47eb4c93ec11f5759aa531ab
corpus_112_alternate	digest 98 3d478c4c6f1f3a646574a4c668c193c352eda41d47eb4c93ec11f5759aa531ab
corpus_113	digest 110 bce918ffc8834020f3865f60349b1721e6910e75929a65def69d15d8dbdb7280
corpus_113_alternate	digest 110 bce918ffc8834020f3865f60349b1721e6910e75929a65def69d15d8dbdb7280
corpus_114	digest 110 8ee1e256a26eed316bc616ee552c3b08283e78a0f0b4629591940b1f7bf9c3eb
corpus_114_alternate	digest 110 8ee1e256a26eed316bc616ee552c3b08283e78a0f0b4629591940b1f7bf9c3eb
corpus_115	digest 122 5626fba8925460eb98f6dbad891e0c052d9e03263778dbb14ac0ce863aa030e4
corpus_115_alternate	digest 122 5626fba8925460eb98f6dbad891e0c052d9e03263778dbb14ac0ce863aa030e4
corpus_116	digest 122 387515010f071ad38dab4294fb554f549bdd57571763558fe4cd187e990de61d
corpus_116_alternate	digest 122 387515010f071ad38dab4294fb554f549bdd57571763558fe4cd187e990de61d
corpus_117	digest 56 90989afa308ce29980b0e89b48717bdce4addecafae7232377c40f3a748d4172
corpus_117_alternate	digest 56 90989afa308ce29980b0e89b48717bdce4addecafae7232377c40f3a748d4172
corpus_118	digest 56 af96bd2a66037c4f875eef9c6fb3b354deacae381ba0135291cdd06a3d0ff734
corpus_118_alternate	digest 56 af96bd2a66037c4f875eef9c6fb3b354deacae381ba0135291cdd06a3d0ff734
corpus_119	digest 68 74012852c084f862b9fc76bc60a3266ab133d639f28c2d0c4c62c5a494a1f87a
corpus_119_alternate	digest 68 74012852c084f862b9fc76bc60a3266ab133d639f28c2d0c4c62c5a494a1f87a
corpus_120	digest 68 fd3ea96f1c3db4f0b985f3e0a07af61a3a28e30e4099ddf35f3c1ae21c3502a0
corpus_120_alternate	digest 68 fd3ea96f1c3db4f0b985f3e0a07af61a3a28e30e4099ddf35f3c1ae21c3502a0
corpus_121	digest 80 775de4c72bd1984c428508ab4c7623061d551ca7a02615d8f628bcd20b0c1f49
corpus_121_alternate	digest 80 775de4c72bd1984c428508ab4c7623061d551ca7a02615d8f628bcd20b0c1f49
corpus_122	digest 80 49cd69b839d41bb24dea3f43deda653551f5e488669c2a726138be5b66bcbc1a
corpus_122_alternate	digest 80 49cd69b839d41bb24dea3f43deda653551f5e488669c2a726138be5b66bcbc1a
corpus_123	digest 92 2971c8c5d71b759a7ffde4d8f07fc01da2cda5075939cce702b11aaebd1a6c6a
corpus_123_alternate	digest 92 2971c8c5d71b759a7ffde4d8f07fc01da2cda5075939cce702b11aaebd1a6c6a
corpus_124	digest 92 43a7ea909e758287384d5baa44a38aa3c4697401f155c8837060862733dd9b9f
corpus_124_alternate	digest 92 43a7ea909e758287384d5baa44a38aa3c4697401f155c8837060862733dd9b9f
corpus_125	digest 104 ae0eb868d154761e8ae2c94979333085f4e641da485c4a8ac67c25a19037e9b7
corpus_125_alternate	digest 104 ae0eb868d154761e8ae2c94979333085f4e641da485c4a8ac67c25a19037e9b7
corpus_126	digest 104 1e8fe217286f8c6536f69b9f91d7f51d2d266e39ac39c00619911961b117eab2
corpus_126_alternate	digest 104 1e8fe217286f8c6536f69b9f91d7f51d2d266e39ac39c00619911961b117eab2
corpus_127	digest 116 07c15daadf56109811c1e5cbdf3a6c6c3428401bab36cb8c774ae77caef59299
corpus_127_alternate	digest 116 07c15daadf56109811c1e5cbdf3a6c6c3428401bab36cb8c774ae77caef59299
corpus_128	digest 116 ac0e8bb2b67e58d0e4c0511e03b46d1ff40b2d60c4c5aa91dae3e3c3cce3296b
corpus_128_alternate	digest 116 ac0e8bb2b67e58d0e4c0511e03b46d1ff40b2d60c4c5aa91dae3e3c3cce3296b
corpus_129	digest 128 673fb462056a8e59cdfe19c3cdf57e32e2f2f6d23e0d9ed4a7f3b6bc6362a341
corpus_129_alternate	digest 128 673fb462056a8e59cdfe19c3cdf57e32e2f2f6d23e0d9ed4a7f3b6bc6362a341
corpus_130	digest 50 7160bbaaa0cc9c3584d796620c08a16b3062af75f53c7fc980103fcb611155e0
corpus_130_alternate	digest 50 7160bbaaa0cc9c3584d796620c08a16b3062af75f53c7fc980103fcb611155e0
corpus_131	digest 62 efb3d55a311a9d16728b414b202f118860d644092cd08d24223075b9cb0e3aca
corpus_131_alternate	digest 62 efb3d55a311a9d16728b414b202f118860d644092cd08d24223075b9cb0e3aca
corpus_132	digest 62 3c19237afc422ec287d4d7bc7b9d5b6d4522af15efad7810fe17d721db39ff94
corpus_132_alternate	digest 62 3c19237afc422ec287d4d7bc7b9d5b6d4522af15efad7810fe17d721db39ff94
corpus_133	digest 74 36896cbfe8a4044b32aab147b0abbf020d617b875170059aa0e950c403074ac5
corpus_133_alternate	digest 74 36896cbfe8a4044b32aab147b0abbf020d617b875170059aa0e950c403074ac5
corpus_134	digest 74 262e19c394bfd3477d314f44b8806058dd222256c64f0b4c6c4690b93b46e750
corpus_134_alternate	digest 74 262e19c394bfd3477d314f44b8806058dd222256c64f0b4c6c4690b93b46e750
corpus_135	digest 86 5386a4b06ed9c5e933c6f1a888105dd4624533d606255f774163990b227f730c
corpus_135_alternate	digest 86 5386a4b06ed9c5e933c6f1a888105dd4624533d606255f774163990b227f730c
corpus_136	digest 86 8ec76af23670c7689239ae4107a6556a9f832cd6a13c510b16d39cf4fa8104db
corpus_136_alternate	digest 86 8ec76af23670c7689239ae4107a6556a9f832cd6a13c510b16d39cf4fa8104db
corpus_137	digest 98 71d1a2da281f13b68f5359b3c99f0c9a6ff973507205107a7751fc0f276f3e78
corpus_137_alternate	digest 98 71d1a2da281f13b68f5359b3c99f0c9a6ff973507205107a7751fc0f276f3e78
corpus_138	digest 98 00d5433b128d0580241e16ffb886702bc48a18453ad1204c77d37ec1e3abbf17
corpus_138_alternate	digest 98 00d5433b128d0580241e16ffb886702bc48a18453ad1204c77d37ec1e3abbf17
corpus_139	digest 110 613363925482657f2125021b09c93c3b37254068fa04f6fceee3c5f58a2d796e
corpus_139_alternate	digest 110 613363925482657f2125021b09c93c3b37254068fa04f6fceee3c5f58a2d796e
corpus_140	digest 110 3c3a40e07db29bc78935ef3406dbdc4ae44a33cd363f82091593a84675c86c90
corpus_140_alternate	digest 110 3c3a40e07db29bc78935ef3406dbdc4ae44a33cd363f82091593a84675c86c90
corpus_141	digest 122 aa5ff02be4784e7857a43df61ebc3f35df4e7128c91974e2a51216a5430a20f8
corpus_141_alternate	digest 122 aa5ff02be4784e7857a43df61ebc3f35df4e7128c91974e2a51216a5430a20f8
corpus_142	digest 122 a68ae5c817596c5814c93ef13177e56c6c8992bf582eb7b027464f95f8ee1a48
corpus_142_alternate	digest 122 a68ae5c817596c5814c93ef13177e56c6c8992bf582eb7b027464f95f8ee1a48
corpus_143	digest 56 62e4d2e9b4f1a1b12de8b1f0d5c59ab8d28aebf5cd677bdf0bbdd6e7c28c94c3
corpus_143_alternate	digest 56 62e4d2e9b4f1a1b12de8b1f0d5c59ab8d28aebf5cd677bdf0bbdd6e7c28c94c3
corpus_144	digest 56 239ede79f131ea39af6bcecebda916e2a228baf6692f9200f81be599a7b87e5c
corpus_144_alternate	digest 56 239ede79f131ea39af6bcecebda916e2a228baf6692f9200f81be599a7b87e5c
corpus_145	digest 68 c9ef15cb44d77eb33664edeecb52bf0807676f5c029178fe71d59b5af173f3cf
corpus_145_alternate	digest 68 c9ef15cb44d77eb33664edeecb52bf0807676f5c029178fe71d59b5af173f3cf
corpus_146	digest 68 789a9bb933f3417a7cf335d3d4996d5c38bce6f6d73b0e7d9d90e1d00e421922
corpus_146_alternate	digest 68 789a9bb933f3417a7cf335d3d4996d5c38bce6f6d73b0e7d9d90e1d00e421922
corpus_147	digest 80 edb2ca92330138d61723df9bd8ff91b789174ede77ecb66572c9a6332a228f4b
corpus_147_alternate	digest 80 edb2ca92330138d61723df9bd8ff91b789174ede77ecb66572c9a6332a228f4b
corpus_148	digest 80 ab143927d68290ecac887a6a75b46698ef973c3f0ed295903e4dbc8957c1f02b
corpus_148_alternate	digest 80 ab143927d68290ecac887a6a75b46698ef973c3f0ed295903e4dbc8957c1f02b
corpus_149	digest 92 11f8a06b61018d6e4d6e45147caffb630e55093d6c08bc4968a351c5d38638ae
corpus_149_alternate	digest 92 11f8a06b61018d6e4d6e45147caffb630e55093d6c08bc4968a351c5d38638ae
corpus_150	digest 92 f3cf75948f62fd857d90d8f4b84c8f50a7934db9ef5c4ac7bcd20c7bbb59411c
corpus_150_alternate	digest 92 f3cf75948f62fd857d90d8f4b84c8f50a7934db9ef5c4ac7bcd20c7bbb59411c
corpus_151	digest 104 0338cb902f9e6493b1cc4bb9a79304e81d9518636376759762ef79acffed584b
corpus_151_alternate	digest 104 0338cb902f9e6493b1cc4bb9a79304e81d9518636376759762ef79acffed584b
corpus_152	digest 104 088634cc46ff55bb6c0f2c8cd38f173d6b039b0f81424f1b665b453a38cd9a29
corpus_152_alternate	digest 104 088634cc46ff55bb6c0f2c8cd38f173d6b039b0f81424f1b665b453a38cd9a29
corpus_153	digest 116 5811a76a6bd35a63579dc22693b2735bd8acbf5e24a6938c68bf3a3e7b3a6a63
corpus_153_alternate	digest 116 5811a76a6bd35a63579dc22693b2735bd8acbf5e24a6938c68bf3a3e7b3a6a63
corpus_154	digest 116 70ab651a25041abc7c425c035476c9d34ae652aef06625ea98fd83f24eb368b4
corpus_154_alternate	digest 116 70ab651a25041abc7c425c035476c9d34ae652aef06625ea98fd83f24eb368b4
corpus_155	digest 128 5cba61154fd0dd9238f14f460dde56d1714e3d3bd1d0ef700849118aa7b828e2
corpus_155_alternate	digest 128 5cba61154fd0dd9238f14f460dde56d1714e3d3bd1d0ef700849118aa7b828e2
corpus_156	digest 50 b15488e82deff12dd19309961b92a3348fde502310288869b52fd4b78d83006c
corpus_156_alternate	digest 50 b15488e82deff12dd19309961b92a3348fde502310288869b52fd4b78d83006c
corpus_157	digest 62 517a211b610888e1f8ef8000764f3ddde80a254cdce11cc921ff3f7584597a14
corpus_157_alternate	digest 62 517a211b610888e1f8ef8000764f3ddde80a254cdce11cc921ff3f7584597a14
corpus_158	digest 62 08f2732c16455e95cce7b77fb75ac9a6f84617918c47ecf0c22d91df5a31474d
corpus_158_alternate	digest 62 08f2732c16455e95cce7b77fb75ac9a6f84617918c47ecf0c22d91df5a31474d
corpus_159	digest 74 7de4a72dd6e9f58d3b73d2881759e1f529343eee7c52390c4ff733a874fd9776
corpus_159_alternate	digest 74 7de4a72dd6e9f58d3b73d2881759e1f529343eee7c52390c4ff733a874fd9776
corpus_160	digest 74 c243e62a18ae4bd6029e286af75c763bdab6075fcda78c9e7ede38307a4c8700
corpus_160_alternate	digest 74 c243e62a18ae4bd6029e286af75c763bdab6075fcda78c9e7ede38307a4c8700
corpus_161	digest 86 30cabf7bb09642d235c8c14cc6ddda9cb41036590c24259e8d32aa5954e7cee0
corpus_161_alternate	digest 86 30cabf7bb09642d235c8c14cc6ddda9cb41036590c24259e8d32aa5954e7cee0
corpus_162	digest 86 72e7ee7f27836f6cd9b0975a0582f586808842885bd66585af8d8a92f4835893
corpus_162_alternate	digest 86 72e7ee7f27836f6cd9b0975a0582f586808842885bd66585af8d8a92f4835893
corpus_163	digest 98 8ecc16aeb04ea04fd1e6329cd362ef7f5e1de76c8f4bbe2b7c507a3ce180070d
corpus_163_alternate	digest 98 8ecc16aeb04ea04fd1e6329cd362ef7f5e1de76c8f4bbe2b7c507a3ce180070d
corpus_164	digest 98 13d9b833a6966e08d6c505ed12e7b9a9432fa1f976c83e0278a2347d43b486cd
corpus_164_alternate	digest 98 13d9b833a6966e08d6c505ed12e7b9a9432fa1f976c83e0278a2347d43b486cd
corpus_165	digest 110 dcfcc76f1ef42f2e10075990f3e122c7386d34c3ff3dd8184da087ac079c164b
corpus_165_alternate	digest 110 dcfcc76f1ef42f2e10075990f3e122c7386d34c3ff3dd8184da087ac079c164b
corpus_166	digest 110 b236f9587d4804b5ec129f26af6b293b5b519c15166a396e3bbc52828c533cb8
corpus_166_alternate	digest 110 b236f9587d4804b5ec129f26af6b293b5b519c15166a396e3bbc52828c533cb8
corpus_167	digest 122 db556215ccdaba46ef30cc46e649c48e1e056d0ba81a881e595eed4ae7f47e78
corpus_167_alternate	digest 122 db556215ccdaba46ef30cc46e649c48e1e056d0ba81a881e595eed4ae7f47e78
corpus_168	digest 122 c07bd87c2c9fe290dd78a2cdb3c7c6666155a7f08aec6788404a9f132e248262
corpus_168_alternate	digest 122 c07bd87c2c9fe290dd78a2cdb3c7c6666155a7f08aec6788404a9f132e248262
corpus_169	digest 56 a6e3e46857eb2cbf8055c8bc155e0a09faabc343faa6d3dd32c8087538a6ce0e
corpus_169_alternate	digest 56 a6e3e46857eb2cbf8055c8bc155e0a09faabc343faa6d3dd32c8087538a6ce0e
corpus_170	digest 56 a599eaab9fb3df8d08100321a6c30815900ed6159ab610fefe2c01ab8ef276bf
corpus_170_alternate	digest 56 a599eaab9fb3df8d08100321a6c30815900ed6159ab610fefe2c01ab8ef276bf
corpus_171	digest 68 1466a7083833e4099926c300abdc0d4c911b35d8f9c5ca159719ee905a965793
corpus_171_alternate	digest 68 1466a7083833e4099926c300abdc0d4c911b35d8f9c5ca159719ee905a965793
corpus_172	digest 68 8aea71fac937d0010407dee48c028e748703e6ffc6eea6b990659cd05c7ad0b0
corpus_172_alternate	digest 68 8aea71fac937d0010407dee48c028e748703e6ffc6eea6b990659cd05c7ad0b0
corpus_173	digest 80 721adc5bd5c4211e4f89f5c924475c76b994414141067f657a5634c7cad4e4cb
corpus_173_alternate	digest 80 721adc5bd5c4211e4f89f5c924475c76b994414141067f657a5634c7cad4e4cb
corpus_174	digest 80 24907ec06410d94bbe99fc26cda650e602e6f50593306afada707f931596661f
corpus_174_alternate	digest 80 24907ec06410d94bbe99fc26cda650e602e6f50593306afada707f931596661f
corpus_175	digest 92 45618a362b6725fdbe11bc337cf1b2a5c4aaddadc962b7be5edab3be9323e327
corpus_175_alternate	digest 92 45618a362b6725fdbe11bc337cf1b2a5c4aaddadc962b7be5edab3be9323e327
corpus_176	digest 92 8bcaa26c9e15fc8a13d29d567545a3af2f91788cffd519039ae0f3da80063d07
corpus_176_alternate	digest 92 8bcaa26c9e15fc8a13d29d567545a3af2f91788cffd519039ae0f3da80063d07
corpus_177	digest 104 9a8ffc97c6e56e812bcd3c367d7c5883fc5e26688f8ca0ca19514ce3cd395d83
corpus_177_alternate	digest 104 9a8ffc97c6e56e812bcd3c367d7c5883fc5e26688f8ca0ca19514ce3cd395d83
corpus_178	digest 104 a54d9f1ed0db98bc735218726ae80c6b27d762ff4ac746e2bf40e5cff376c588
corpus_178_alternate	digest 104 a54d9f1ed0db98bc735218726ae80c6b27d762ff4ac746e2bf40e5cff376c588
corpus_179	digest 116 f6ed1ec6c6d73e5a4d5782c893450701a0a3ebf2e9b1394b53fd7362df40d980
corpus_179_alternate	digest 116 f6ed1ec6c6d73e5a4d5782c893450701a0a3ebf2e9b1394b53fd7362df40d980
corpus_180	digest 116 eee7472182a9ed1715132afd7fb4e4a22c3b92419c2f8941b72595bbd2f6c172
corpus_180_alternate	digest 116 eee7472182a9ed1715132afd7fb4e4a22c3b92419c2f8941b72595bbd2f6c172
corpus_181	digest 128 6eea34162c3c3fbcbbfaf622fa25dc3236cc6dce11408d08033db3766b31d718
corpus_181_alternate	digest 128 6eea34162c3c3fbcbbfaf622fa25dc3236cc6dce11408d08033db3766b31d718
corpus_182	digest 50 ec19591d5142b2693dc80306727c2723b12cc86f47548024e6fc5acaa98c7e3f
corpus_182_alternate	digest 50 ec19591d5142b2693dc80306727c2723b12cc86f47548024e6fc5acaa98c7e3f
corpus_183	digest 62 0dad0c54cae6c17a9d6987f5c56cd6cc638435b2cdf143d3631476b63d144d49
corpus_183_alternate	digest 62 0dad0c54cae6c17a9d6987f5c56cd6cc638435b2cdf143d3631476b63d144d49
corpus_184	digest 62 9dbb6d0b06cef63dae7a57c9d2dcb1238460b3cf86d48d7ecad62cc6e0da4c5b
corpus_184_alternate	digest 62 9dbb6d0b06cef63dae7a57c9d2dcb1238460b3cf86d48d7ecad62cc6e0da4c5b
corpus_185	digest 74 e515484173744be3105173fda428ae36a2b723f216800bdd84dfbf4dbdd9761d
corpus_185_alternate	digest 74 e515484173744be3105173fda428ae36a2b723f216800bdd84dfbf4dbdd9761d
corpus_186	digest 74 d624164ff955e1c15042a133fc1550b0d3b860e43ea3fd846f2b7aca63737aaf
corpus_186_alternate	digest 74 d624164ff955e1c15042a133fc1550b0d3b860e43ea3fd846f2b7aca63737aaf
corpus_187	digest 86 c5b8eeebab7051a8b408e7450a86d4e01499be33e7e740c069e282be03703158
corpus_187_alternate	digest 86 c5b8eeebab7051a8b408e7450a86d4e01499be33e7e740c069e282be03703158
corpus_188	digest 86 72cd352acedfc73431773b5d24191a917b80c2e39dbe06763267803361c67ffe
corpus_188_alternate	digest 86 72cd352acedfc73431773b5d24191a917b80c2e39dbe06763267803361c67ffe
corpus_189	digest 98 7be931d72148729fe295f738949b5f5008679a371e1897a5567e9c22505a1b7f
corpus_189_alternate	digest 98 7be931d72148729fe295f738949b5f5008679a371e1897a5567e9c22505a1b7f
corpus_190	digest 98 5109cd23862f16932364695be371925711477341d74431184c8641111fc935b5
corpus_190_alternate	digest 98 5109cd23862f16932364695be371925711477341d74431184c8641111fc935b5
corpus_191	digest 110 5d8ac3755efbcfbd86c745f4ff778bc5498f20057dc561e3d9fe749f677b978d
corpus_191_alternate	digest 110 5d8ac3755efbcfbd86c745f4ff778bc5498f20057dc561e3d9fe749f677b978d
corpus_192	digest 110 c487cb0b4d594153d54874f2f4347b46fd03dc2f87258269798684a6bdf7e26f
corpus_192_alternate	digest 110 c487cb0b4d594153d54874f2f4347b46fd03dc2f87258269798684a6bdf7e26f
corpus_193	digest 122 438776b09443fb162d3f9bf0f275fa5ea860869c521b67d92b6eb167f60e3f5d
corpus_193_alternate	digest 122 438776b09443fb162d3f9bf0f275fa5ea860869c521b67d92b6eb167f60e3f5d
corpus_194	digest 122 ddea157e23e53f885e478bad28f525184c5c1efb7861f987b2a1443cab2bf3c7
corpus_194_alternate	digest 122 ddea157e23e53f885e478bad28f525184c5c1efb7861f987b2a1443cab2bf3c7
corpus_195	digest 56 4f9a2b04b7801759715ace0112b35a853b1b8e83c9c26399d00e97db36e2763b
corpus_195_alternate	digest 56 4f9a2b04b7801759715ace0112b35a853b1b8e83c9c26399d00e97db36e2763b
corpus_196	digest 56 d705ec282a819c4c1898f78e55e27b9c21eacd06797964fe85271d7ce07cee1f
corpus_196_alternate	digest 56 d705ec282a819c4c1898f78e55e27b9c21eacd06797964fe85271d7ce07cee1f
corpus_197	digest 68 2f3020eb374b98b8638d67152ee0ff5b37f7dc6e9c82395a0b5f51529dc3815c
corpus_197_alternate	digest 68 2f3020eb374b98b8638d67152ee0ff5b37f7dc6e9c82395a0b5f51529dc3815c
corpus_198	digest 68 971a88a84154f1752e1621adcce30130ea891a4db45f25a6315469b29342d161
corpus_198_alternate	digest 68 971a88a84154f1752e1621adcce30130ea891a4db45f25a6315469b29342d161
corpus_199	digest 80 eff7cdbad1582f3220e0e05a15c96615b9dffe23a16dd1704200cb95b0fc04ff
corpus_199_alternate	digest 80 eff7cdbad1582f3220e0e05a15c96615b9dffe23a16dd1704200cb95b0fc04ff
corpus_200	digest 80 bc4c7629657130e875fbf9c9c16d516d70db14079ebd56ec84238acf19b4de1d
corpus_200_alternate	digest 80 bc4c7629657130e875fbf9c9c16d516d70db14079ebd56ec84238acf19b4de1d
corpus_201	digest 92 2895d8cbb83f91b0b9e7e39c3c884470603d4a1ed5141644cf8cd1d8fe7d26df
corpus_201_alternate	digest 92 2895d8cbb83f91b0b9e7e39c3c884470603d4a1ed5141644cf8cd1d8fe7d26df
corpus_202	digest 92 f5d864a11b6812a8b33453edb82f473c882307b4a5c7d64c61bae7723432aa77
corpus_202_alternate	digest 92 f5d864a11b6812a8b33453edb82f473c882307b4a5c7d64c61bae7723432aa77
corpus_203	digest 104 cf31698261c2b0e9d810ec3ccdf50f5dbdf6bf32f6107559a04c8b38443df519
corpus_203_alternate	digest 104 cf31698261c2b0e9d810ec3ccdf50f5dbdf6bf32f6107559a04c8b38443df519
corpus_204	digest 104 71172857c762dec92265b4935d6664e3644b93e78ced7c9a26ee6896c2de3255
corpus_204_alternate	digest 104 71172857c762dec92265b4935d6664e3644b93e78ced7c9a26ee6896c2de3255
corpus_205	digest 116 dac6e0f27bc899a43ce6fd53cb91dabe2ad1aede4c944f098b4ba30dc1cae649
corpus_205_alternate	digest 116 dac6e0f27bc899a43ce6fd53cb91dabe2ad1aede4c944f098b4ba30dc1cae649
corpus_206	digest 116 fc9ef60de8f1d21de7f7dec63b5a2269d6aeb6c883ec9d68f6c37e18b371ad20
corpus_206_alternate	digest 116 fc9ef60de8f1d21de7f7dec63b5a2269d6aeb6c883ec9d68f6c37e18b371ad20
corpus_207	digest 128 6ed2d0d8ac8eb06a40d786e1431bd51292c2db17e0d6ae44ccf1230d79b8010c
corpus_207_alternate	digest 128 6ed2d0d8ac8eb06a40d786e1431bd51292c2db17e0d6ae44ccf1230d79b8010c
corpus_208	digest 50 3c709c7245e78d438ff081e83de5d0461c9d5af591e6eeebab9d4e800c28beba
corpus_208_alternate	digest 50 3c709c7245e78d438ff081e83de5d0461c9d5af591e6eeebab9d4e800c28beba
corpus_209	digest 62 d27b0f17f709e430ee9717da6829b6afe811917b2ed85f0804f9347487b1b87d
corpus_209_alternate	digest 62 d27b0f17f709e430ee9717da6829b6afe811917b2ed85f0804f9347487b1b87d
corpus_210	digest 62 6de16b7cbf391ef2d12948d314a9c11f8698cf27cbf73546ed0758fba4f459db
corpus_210_alternate	digest 62 6de16b7cbf391ef2d12948d314a9c11f8698cf27cbf73546ed0758fba4f459db
corpus_211	digest 74 a43972fcec0a8dbba252c3653acbbcbc44fa1b48bce19a7000467c8588ff2c7b
corpus_211_alternate	digest 74 a43972fcec0a8dbba252c3653acbbcbc44fa1b48bce19a7000467c8588ff2c7b
corpus_212	digest 74 6c1d2365ec2f12541c1ce4f1e06f21db441355ccfbefe8a3c6fd586867793fcf
corpus_212_alternate	digest 74 6c1d2365ec2f12541c1ce4f1e06f21db441355ccfbefe8a3c6fd586867793fcf
corpus_213	digest 86 21a9f970a04b1eac6dd7210a52173d7b70807d148df50299e5607f4e7fb07b31
corpus_213_alternate	digest 86 21a9f970a04b1eac6dd7210a52173d7b70807d148df50299e5607f4e7fb07b31
corpus_214	digest 86 760cbed1576f28cfc8bea3bd39fd787e8f2e818d88a864a447e87fb55dc48021
corpus_214_alternate	digest 86 760cbed1576f28cfc8bea3bd39fd787e8f2e818d88a864a447e87fb55dc48021
corpus_215	digest 98 8d51d6675b1a53aca6465f5f808b239b28f353887d7ddf6e1feca789479d21ac
corpus_215_alternate	digest 98 8d51d6675b1a53aca6465f5f808b239b28f353887d7ddf6e1feca789479d21ac
corpus_216	digest 98 41da5a2ffa880849a215b62115f1f3215e92b9b28aaf794fa91baef64c88ae92
corpus_216_alternate	digest 98 41da5a2ffa880849a215b62115f1f3215e92b9b28aaf794fa91baef64c88ae92
corpus_217	digest 110 7c31bb560498c6bc7c9969329a112bd0a5cfe5ebdfa05e52454f97fe15e37f89
corpus_217_alternate	digest 110 7c31bb560498c6bc7c9969329a112bd0a5cfe5ebdfa05e52454f97fe15e37f89
corpus_218	digest 110 5d793c72d999c6eb3b85aa013ee3ce89cc98fa135fdbbe5dac6466074b17a94d
corpus_218_alternate	digest 110 5d793c72d999c6eb3b85aa013ee3ce89cc98fa135fdbbe5dac6466074b17a94d
corpus_219	digest 122 0eb91bc20e54e2a7e30db2cf4c1d7f09950625a5ff3dd7726e78d0203494398c
corpus_219_alternate	digest 122 0eb91bc20e54e2a7e30db2cf4c1d7f09950625a5ff3dd7726e78d0203494398c
corpus_220	digest 122 92b9b8dad9d6f21dbf646c9982237ace29e78a15dc47702e7cf9c57b2109180b
corpus_220_alternate	digest 122 92b9b8dad9d6f21dbf646c9982237ace29e78a15dc47702e7cf9c57b2109180b
corpus_221	digest 56 4a574a9ef72f42baed1f2b36c2ec698544eef2090197062dec5afb6d60ec5579
corpus_221_alternate	digest 56 4a574a9ef72f42baed1f2b36c2ec698544eef2090197062dec5afb6d60ec5579
corpus_222	digest 56 713e16dce9bdebdad3b80b1c6756bd266c61b8b09bf89324fd9b5c46ac01f414
corpus_222_alternate	digest 56 713e16dce9bdebdad3b80b1c6756bd266c61b8b09bf89324fd9b5c46ac01f414
corpus_223	digest 68 db18797eb3d1d00bb33e1835c8455c44af95c02c4f0e02f4b4af957755ad7c67
corpus_223_alternate	digest 68 db18797eb3d1d00bb33e1835c8455c44af95c02c4f0e02f4b4af957755ad7c67
